time,playID,playQuality,buffer_size
0.9,0,1,0
4.9,1,0,4
8.9,2,0,16
12.9,3,0,28
16.9,4,1,28
20.9,5,0,24
24.9,6,1,28
28.9,7,0,28
32.9,8,3,28
36.9,9,3,28
40.9,10,0,28
44.9,11,4,28
48.9,12,4,24
52.9,13,0,28
56.9,14,6,28
60.9,15,3,28
64.9,16,3,28
68.9,17,3,28
72.9,18,4,28
76.9,19,4,28
80.9,20,0,28
84.9,21,6,28
88.9,22,6,28
92.9,23,6,24
96.9,24,3,28
100.9,25,3,24
104.9,26,3,24
108.9,27,3,28
112.9,28,2,28
116.9,29,1,28
120.9,30,3,24
124.9,31,3,20
128.9,32,3,20
132.9,33,2,28
136.9,34,1,28
140.9,35,1,28
144.9,36,3,28
148.9,37,3,28
152.9,38,3,24
156.9,39,3,28
160.9,40,1,28
164.9,41,1,28
168.9,42,1,28
172.9,43,3,28
176.9,44,3,28
180.9,45,3,28
184.9,46,1,28
188.9,47,3,28
192.9,48,2,28
196.9,49,3,28
200.9,50,3,28
204.9,51,3,24
208.9,52,3,28
212.9,53,1,24
216.9,54,1,20
220.9,55,3,16
224.9,56,2,12
228.9,57,1,8
232.9,58,3,4
236.9,59,3,0
