time,playID,playQuality,buffer_size
0.7,0,1,0
4.7,1,0,12
8.7,2,0,20
12.7,3,1,28
16.7,4,1,28
20.7,5,3,28
24.7,6,1,28
28.7,7,3,28
32.7,8,1,28
36.7,9,3,28
40.7,10,1,28
44.7,11,3,28
48.7,12,3,28
52.7,13,3,28
56.7,14,6,28
60.7,15,3,24
64.7,16,1,28
68.7,17,2,24
72.7,18,3,28
76.7,19,2,28
80.7,20,3,28
84.7,21,6,28
88.7,22,6,28
92.7,23,3,24
96.7,24,3,24
100.7,25,3,28
104.7,26,3,28
108.7,27,3,28
112.7,28,0,28
116.7,29,0,28
120.7,30,1,28
124.7,31,3,24
128.7,32,0,28
132.7,33,0,28
136.7,34,1,28
140.7,35,1,28
144.7,36,2,28
148.7,37,2,28
152.7,38,2,24
156.7,39,1,28
160.7,40,1,28
164.7,41,1,28
168.7,42,3,28
172.7,43,3,24
176.7,44,2,24
180.7,45,2,28
184.7,46,3,28
188.7,47,6,28
192.7,48,0,24
196.7,49,1,28
200.7,50,1,28
204.7,51,5,24
208.7,52,0,24
212.7,53,0,24
216.7,54,0,20
220.7,55,2,16
224.7,56,3,12
228.7,57,3,8
232.7,58,3,4
236.7,59,0,0
