time,playID,playQuality,buffer_size
0.5,0,1,0
4.5,1,0,8
8.5,2,0,12
12.5,3,2,16
16.5,4,3,28
20.5,5,4,28
24.5,6,2,28
28.5,7,0,28
32.5,8,3,28
36.5,9,0,24
40.5,10,3,24
44.5,11,0,28
48.5,12,3,28
52.5,13,0,28
56.5,14,3,24
60.5,15,1,24
64.5,16,1,28
68.5,17,3,28
72.5,18,3,28
76.5,19,3,28
80.5,20,0,28
84.5,21,6,24
88.5,22,3,28
92.5,23,6,28
96.5,24,3,28
100.5,25,1,28
104.5,26,1,28
108.5,27,3,28
112.5,28,3,28
116.5,29,1,28
120.5,30,3,28
124.5,31,3,28
128.5,32,3,28
132.5,33,3,28
136.5,34,3,28
140.5,35,3,24
144.5,36,3,28
148.5,37,3,28
152.5,38,3,28
156.5,39,6,28
160.5,40,3,24
164.5,41,3,28
168.5,42,4,24
172.5,43,3,28
176.5,44,1,28
180.5,45,2,28
184.5,46,3,28
188.5,47,5,24
192.5,48,1,28
196.5,49,4,28
200.5,50,1,28
204.5,51,3,24
208.5,52,1,24
212.5,53,2,24
216.5,54,2,20
220.5,55,4,16
224.5,56,2,12
228.5,57,1,8
232.5,58,2,4
236.5,59,6,0
