time,playID,playQuality,buffer_size
0.4,0,1,0
4.4,1,0,8
8.4,2,1,12
12.4,3,3,12
16.4,4,2,12
20.4,5,6,20
24.4,6,4,24
28.4,7,3,28
32.4,8,1,28
36.4,9,3,28
40.4,10,3,28
44.4,11,3,24
48.4,12,3,28
52.4,13,0,28
56.4,14,6,24
60.4,15,3,24
64.4,16,2,24
68.4,17,3,28
72.4,18,3,28
76.4,19,1,28
80.4,20,3,28
84.4,21,6,28
88.4,22,2,28
92.4,23,6,24
96.4,24,3,28
100.4,25,2,24
104.4,26,3,28
108.4,27,3,28
112.4,28,3,28
116.4,29,1,28
120.4,30,2,28
124.4,31,2,28
128.4,32,3,28
132.4,33,1,24
136.4,34,3,28
140.4,35,3,28
144.4,36,3,28
148.4,37,3,28
152.4,38,3,28
156.4,39,6,28
160.4,40,3,28
164.4,41,1,28
168.4,42,3,28
172.4,43,3,28
176.4,44,1,28
180.4,45,1,28
184.4,46,3,28
188.4,47,3,28
192.4,48,3,28
196.4,49,3,28
200.4,50,3,28
204.4,51,3,28
208.4,52,3,28
212.4,53,3,24
216.4,54,3,20
220.4,55,4,16
224.4,56,3,12
228.4,57,3,8
232.4,58,4,4
236.4,59,6,0
